id,weight,region,type,tenure,income,hardships,gender,move_date,pretenure,forced_move,move_to_buy
04141,80.188,Other CMA,06,rented,21000,neither,female,10+,rent,no,no
04150,657.779,Non CMA,01,owned,140000,easy,male,10+,rent-free,no,no
04173,287.421,Other CMA,01,owned,17500,neither,female,10+,rent-free,no,no
04174,13.534,Non CMA,06,rented,22000,easy,female,4-5,own,no,no
04176,458.747,Non CMA,06,rented,60000,easy,male,2-3,rent,no,no
04182,935.452,Vancouver,06,rented,72500,difficult,female,<1,rent-free,no,no
04193,31.535,Other CMA,06,rented,24000,neither,female,5-10,own,no,no
04203,910.14,Vancouver,01,rented,60000,difficult,female,2-3,rent,no,yes
04205,87.573,Other CMA,06,rented,60000,difficult,female,2-3,rent,no,no
04207,183.68,Other CMA,04,owned,150000,neither,female,2-3,own,no,no
04219,212.325,Other CMA,01,owned,135000,easy,male,3-4,own,no,no
04225,86.829,Non CMA,04,rented,175000,neither,female,<1,rent,no,no
04294,798.454,Vancouver,04,owned,67500,very easy,female,10+,own,no,no
04311,140.682,Non CMA,04,owned,165000,neither,male,4-5,rent,no,no
04317,960.826,Non CMA,01,owned,46000,difficult,male,10+,own,no,no
04331,835.244,Vancouver,03,owned,125000,easy,male,5-10,rent,no,yes
04353,204.367,Other CMA,05,owned,92500,very easy,male,10+,own,no,no
04356,61.12,Other CMA,05,owned,102500,very easy,female,5-10,own,no,no
04362,134.8,Vancouver,05,rented,55000,easy,female,5-10,own,no,no
04367,295.039,Vancouver,06,owned,65000,very easy,female,4-5,rent,yes,no
04390,268.814,Other CMA,01,owned,38000,neither,female,4-5,own,no,no
04409,820.617,Vancouver,01,owned,135000,very easy,female,<1,rent-free,no,no
04421,490.012,Vancouver,02,owned,150000,difficult,female,5-10,rent,no,yes
04422,553.07,Non CMA,01,owned,105000,easy,male,10+,own,no,no
04428,946.867,Non CMA,01,owned,39000,easy,male,3-4,rent,no,yes
04430,478.935,Non CMA,01,owned,75000,difficult,female,1-2,rent,no,yes
04436,699.594,Vancouver,01,owned,175000,neither,female,10+,own,no,no
04443,275.571,Vancouver,06,owned,47500,neither,female,10+,rent,no,yes
04448,94.927,Other CMA,02,owned,55000,neither,male,10+,rent,no,yes
04455,229.355,Vancouver,06,rented,155000,easy,female,2-3,own,no,no
04462,119.392,Other CMA,01,owned,210000,neither,male,10+,rent,no,no
04464,251.751,Non CMA,01,owned,85000,easy,female,10+,own,no,no
04486,271.353,Vancouver,06,owned,65000,neither,female,4-5,rent,no,yes
04517,161.966,Vancouver,05,rented,20000,very easy,male,10+,rent,no,no
04536,111.796,Vancouver,06,rented,75000,easy,female,10+,rent-free,no,no
04547,116.994,Non CMA,06,rented,33000,neither,female,4-5,rent,no,no
04549,90.446,Other CMA,05,rented,44000,neither,female,5-10,rent,no,no
04579,690.937,Vancouver,04,owned,125000,difficult,male,<1,own,no,no
04586,154.908,Non CMA,04,owned,31000,neither,female,10+,rent,no,yes
04595,250.827,Other CMA,05,rented,200000,easy,male,<1,rent,no,no
04599,259.788,Vancouver,06,rented,36000,neither,female,10+,rent,no,no
04613,65.157,Other CMA,03,owned,82500,difficult,female,10+,rent,no,yes
04630,143.347,Non CMA,02,rented,44000,difficult,male,4-5,rent,yes,no
04636,254.681,Vancouver,06,owned,120000,easy,female,2-3,own,no,no
04651,154.1,Vancouver,03,rented,46000,very difficult,female,10+,rent,no,no
04669,53.524,Other CMA,06,owned,100000,neither,female,2-3,own,no,no
04685,29.567,Non CMA,02,rented,14000,difficult,female,3-4,rent,yes,no
04689,129.939,Other CMA,06,owned,92500,neither,male,1-2,own,no,no
04694,795.872,Vancouver,06,rented,80000,neither,male,2-3,rent,no,no
04705,191.147,Other CMA,01,owned,97500,neither,female,10+,own,no,no
04709,243.419,Vancouver,06,rented,125000,neither,male,10+,own,no,no
04710,74.894,Non CMA,06,owned,195000,very easy,male,5-10,own,no,no
04732,769.356,Vancouver,01,owned,125000,neither,male,10+,own,no,no
04738,358.392,Other CMA,06,owned,29000,neither,female,1-2,own,no,no
04745,145.474,Other CMA,01,owned,185000,neither,male,5-10,own,no,no
04772,20.856,Other CMA,06,rented,72500,difficult,female,2-3,rent,no,no
04787,314.726,Non CMA,01,owned,120000,very easy,male,10+,own,no,no
04794,80.444,Non CMA,06,rented,14500,neither,male,5-10,rent,no,no
04806,615.128,Vancouver,05,rented,170000,neither,female,5-10,rent,no,no
04814,148.055,Vancouver,03,rented,26000,difficult,male,10+,own,no,no
04822,1077.345,Vancouver,01,owned,23000,neither,male,4-5,own,no,no
04829,98.822,Other CMA,03,owned,34000,very easy,male,10+,own,no,no
04839,498.119,Vancouver,06,rented,92500,easy,female,4-5,rent,no,no
04842,16.418,Non CMA,04,rented,2000,easy,female,4-5,rent,no,no
04853,307.337,Vancouver,05,rented,240000,neither,male,2-3,rent,no,no
04863,57.73,Non CMA,01,rented,30000,difficult,female,5-10,rent,no,no
04894,271.012,Other CMA,01,owned,87500,very difficult,female,5-10,own,no,no
04897,305.883,Vancouver,06,owned,62500,neither,male,1-2,rent,no,yes
04905,484.5,Non CMA,01,owned,97500,easy,male,10+,own,no,no
04907,472.011,Non CMA,01,owned,130000,neither,female,10+,own,no,no
04919,476.181,Vancouver,06,owned,72500,neither,male,2-3,rent,no,no
04926,74.814,Other CMA,01,owned,72500,neither,male,10+,own,no,no
04940,270.969,Other CMA,01,owned,65000,very easy,female,10+,own,no,no
04976,204.367,Other CMA,01,owned,95000,very easy,female,10+,own,no,no
05006,1145.959,Non CMA,02,owned,50000,difficult,male,3-4,own,no,yes
05032,373.33,Other CMA,06,rented,75000,difficult,male,2-3,rent,no,no
05039,942.316,Vancouver,04,owned,125000,neither,female,5-10,rent,no,yes
05053,158.667,Other CMA,01,owned,200000,neither,female,3-4,own,no,no
05070,32.596,Non CMA,06,rented,29000,easy,female,10+,rent,no,no
05073,276.601,Vancouver,05,owned,12000,difficult,female,2-3,rent,no,yes
05088,45.626,Other CMA,06,rented,14500,neither,male,5-10,rent,no,no
05090,379.157,Non CMA,01,owned,18000,easy,female,<1,own,no,no
05102,120.022,Non CMA,06,rented,45000,difficult,male,5-10,own,no,no
05110,25.298,Non CMA,01,rented,65000,neither,female,5-10,rent,yes,no
05114,153.661,Other CMA,01,owned,115000,very difficult,female,10+,own,no,no
05127,35.896,Other CMA,03,rented,23000,neither,female,2-3,own,no,no
05133,675.636,Non CMA,01,owned,23000,easy,female,10+,own,no,no
05158,293.771,Other CMA,06,rented,49000,neither,male,2-3,rent,no,no
05162,40.042,Non CMA,06,rented,15000,neither,male,5-10,rent,no,no
05182,1075.475,Vancouver,04,owned,12000,neither,female,5-10,rent,no,yes
05205,265.383,Vancouver,01,owned,95000,neither,male,5-10,own,no,no
05222,902.239,Vancouver,03,owned,70000,very easy,male,3-4,own,no,no
05227,372.133,Vancouver,05,rented,41000,difficult,female,2-3,rent-free,yes,no
05237,102.081,Vancouver,06,rented,55000,very easy,female,5-10,rent,yes,no
05245,60.84,Other CMA,03,owned,55000,easy,female,5-10,own,no,no
05253,197.824,Other CMA,01,owned,140000,very easy,male,10+,own,no,no
05263,766.757,Non CMA,01,owned,39000,easy,male,10+,rent,no,no
05266,188.636,Vancouver,04,rented,180000,difficult,female,5-10,rent,no,no
05269,1214.738,Vancouver,06,owned,80000,neither,female,3-4,own,no,no
05273,25.789,Other CMA,03,owned,240000,neither,female,10+,rent,no,no
05301,643.184,Vancouver,05,rented,13000,neither,male,5-10,rent,no,no
05307,197.824,Other CMA,01,owned,38000,easy,male,5-10,rent,no,no
05336,625.798,Non CMA,01,owned,110000,very easy,female,2-3,own,no,no
05340,113.31,Vancouver,05,rented,15000,difficult,female,<1,rent,no,no
05347,625.798,Non CMA,01,owned,135000,very easy,female,10+,own,no,no
05359,201.638,Vancouver,05,rented,145000,very easy,male,4-5,rent,yes,no
05369,208.753,Other CMA,01,owned,240000,very easy,male,10+,rent,no,no
05381,591.6,Non CMA,01,owned,28000,difficult,male,2-3,own,no,no
05396,172.043,Vancouver,06,rented,57500,difficult,male,5-10,rent,no,no
05400,13.534,Non CMA,03,rented,20000,very difficult,female,10+,own,no,no
05404,38.03,Non CMA,01,owned,175000,very easy,male,5-10,own,no,no
05412,90.391,Other CMA,04,rented,65000,neither,male,10+,rent,no,no
05421,66.366,Non CMA,01,rented,70000,difficult,female,2-3,rent,no,no
05451,300.251,Other CMA,01,owned,190000,easy,male,10+,rent,no,no
05462,144.287,Non CMA,06,rented,15000,very difficult,male,4-5,rent,no,no
05467,149.072,Vancouver,06,rented,24000,neither,female,5-10,rent,no,no
05482,38.111,Non CMA,01,owned,115000,difficult,female,3-4,own,no,no
05489,82.912,Other CMA,06,rented,27000,difficult,female,10+,rent,no,no
05494,49.095,Non CMA,03,rented,25000,neither,female,10+,own,no,no
05502,239.789,Vancouver,06,rented,82500,very easy,female,3-4,rent,no,no
05510,48.958,Other CMA,01,owned,130000,difficult,male,10+,rent,no,yes
05514,175.878,Other CMA,02,owned,33000,easy,female,10+,own,no,no
05528,625.798,Non CMA,01,owned,60000,difficult,male,10+,own,no,no
05534,38.799,Non CMA,03,rented,20500,easy,female,10+,rent,no,no
05536,540.731,Vancouver,03,owned,110000,easy,female,5-10,own,no,no
05559,83.686,Other CMA,06,owned,24000,neither,female,10+,own,no,no
05565,99.989,Other CMA,06,owned,29000,neither,female,10+,own,no,no
05566,333.213,Vancouver,05,rented,80000,neither,male,5-10,rent,yes,no
05603,53.527,Other CMA,06,owned,85000,very easy,female,10+,own,no,no
05627,120.544,Vancouver,06,rented,48000,neither,female,2-3,rent,no,no
05643,450.251,Vancouver,04,rented,280000,neither,male,3-4,rent,no,no
05644,178.497,Other CMA,01,owned,250000,easy,male,10+,own,no,no
05664,274.612,Vancouver,06,rented,43000,neither,male,10+,rent,yes,no
05680,57.952,Other CMA,03,owned,70000,neither,female,10+,rent,no,yes
05682,34.922,Non CMA,04,rented,120000,very easy,male,3-4,own,no,no
05716,62.607,Non CMA,01,rented,55000,very easy,male,10+,rent-free,no,no
05722,1582.4,Vancouver,01,owned,21000,very difficult,male,10+,own,no,no
05723,35.261,Other CMA,06,rented,82500,difficult,female,5-10,rent,yes,no
05749,20.917,Non CMA,03,rented,15000,difficult,male,5-10,rent,no,no
05753,198.902,Vancouver,04,owned,210000,very easy,female,10+,own,no,no
05761,208.494,Vancouver,01,owned,155000,difficult,female,5-10,own,no,no
05763,505.133,Vancouver,05,rented,11000,neither,male,2-3,rent,yes,no
05773,230.632,Other CMA,01,owned,145000,easy,male,5-10,rent,no,yes
05774,35.865,Other CMA,06,rented,41000,neither,male,1-2,rent-free,no,no
05817,411.266,Non CMA,01,owned,75000,easy,female,4-5,own,no,no
05818,210.045,Other CMA,01,owned,135000,difficult,female,5-10,own,no,no
05846,578.31,Other CMA,02,rented,65000,difficult,female,1-2,rent,no,no
05875,146.063,Vancouver,03,rented,15500,neither,female,4-5,rent,no,no
05876,472.317,Vancouver,06,rented,18500,neither,male,3-4,rent,no,no
05885,204.367,Other CMA,06,owned,85000,very easy,male,5-10,own,no,no
05890,737.923,Vancouver,01,owned,150000,very easy,male,10+,own,no,no
05896,433.301,Vancouver,05,rented,145000,easy,male,<1,rent,no,no
05909,78.292,Other CMA,04,rented,87500,neither,male,5-10,rent,yes,no
05934,164.721,Vancouver,06,rented,31000,neither,female,5-10,rent,no,no
05950,443.92,Non CMA,01,owned,210000,easy,male,4-5,own,no,no
05952,178.552,Vancouver,06,rented,13500,very difficult,male,5-10,rent,yes,no
05957,56.118,Non CMA,01,rented,21000,easy,female,3-4,rent,no,no
05962,231.155,Other CMA,01,owned,270000,easy,male,10+,own,no,no
05963,680.269,Non CMA,01,owned,155000,very easy,female,1-2,own,no,no
05964,383.036,Vancouver,06,rented,72500,easy,male,3-4,rent,no,no
05965,115.439,Non CMA,06,owned,48000,very easy,female,10+,own,no,no
05972,30.414,Non CMA,06,rented,25000,very easy,female,10+,rent,no,no
05974,620.114,Non CMA,01,owned,160000,very easy,female,10+,rent,no,yes
05982,260.983,Vancouver,06,rented,82500,neither,male,4-5,rent,yes,no
05992,12.252,Non CMA,06,rented,25000,easy,female,10+,own,no,no
06002,10.114,Non CMA,06,owned,82500,neither,female,1-2,rent,no,yes
06013,347.469,Vancouver,06,owned,22000,neither,female,10+,own,no,yes
06041,882.855,Vancouver,06,owned,85000,neither,male,10+,own,no,no
06088,226.55,Vancouver,05,rented,52500,neither,female,5-10,rent,no,no
06092,168.719,Vancouver,05,rented,23000,difficult,male,5-10,rent,no,no
06096,277.494,Other CMA,04,owned,195000,easy,male,10+,rent,no,no
06100,29.992,Non CMA,01,owned,57500,easy,male,10+,own,no,no
06145,551.792,Vancouver,05,rented,80000,easy,male,5-10,rent-free,no,no
06151,73.614,Non CMA,01,owned,23000,easy,female,2-3,rent,no,yes
06153,198.145,Other CMA,01,owned,34000,very easy,female,5-10,own,no,no
06154,83.1,Other CMA,06,rented,77500,neither,female,2-3,rent,no,no
06164,35.283,Non CMA,03,rented,22000,difficult,female,<1,own,no,no
06168,640.594,Non CMA,01,owned,210000,neither,female,2-3,rent,no,no
06200,756.012,Non CMA,01,owned,25000,neither,male,10+,own,no,no
06205,39.172,Non CMA,01,rented,200000,easy,male,5-10,rent,no,no
06211,271.283,Vancouver,03,rented,115000,very difficult,male,<1,rent,no,no
06232,296.116,Vancouver,05,rented,1600,neither,female,3-4,rent,yes,no
06251,469.253,Other CMA,01,owned,180000,very easy,female,4-5,own,no,no
06252,675.143,Non CMA,01,owned,120000,easy,male,10+,own,no,no
06274,83.361,Non CMA,01,owned,52500,easy,female,10+,rent,no,yes
06285,414.764,Non CMA,01,owned,105000,neither,female,10+,own,no,no
06288,549.877,Other CMA,06,rented,4600,neither,male,4-5,rent-free,no,no
06311,448.693,Vancouver,02,owned,190000,neither,female,5-10,own,no,no
06313,130.633,Vancouver,03,rented,72500,very difficult,female,10+,rent,no,no
06354,433.168,Vancouver,05,rented,44000,difficult,female,4-5,rent,no,no
06356,129.071,Vancouver,06,rented,31000,difficult,female,<1,rent,yes,no
06359,434.968,Non CMA,01,owned,60000,easy,female,10+,own,no,no
06372,297.536,Other CMA,04,rented,100000,difficult,female,1-2,rent,no,no
06375,357.29,Non CMA,01,owned,52500,easy,female,10+,own,no,no
06403,204.367,Other CMA,01,owned,650000,very easy,male,3-4,own,no,no
06411,87.119,Other CMA,06,rented,18500,neither,female,5-10,rent,no,no
06442,443.38,Vancouver,01,owned,170000,neither,male,5-10,own,no,no
06452,42.156,Non CMA,06,rented,15000,neither,male,5-10,rent,no,no
06472,91.609,Other CMA,04,owned,250000,neither,male,2-3,rent,no,yes
06486,13.534,Non CMA,03,rented,20000,neither,female,5-10,rent,no,no
06496,10,Non CMA,01,owned,60000,neither,male,3-4,own,no,no
06499,1159.444,Vancouver,05,rented,90000,difficult,male,3-4,rent,no,no
06504,830.029,Vancouver,04,owned,200000,neither,male,1-2,own,no,no
06511,435.271,Vancouver,01,owned,230000,very easy,female,10+,rent,no,yes
06513,673.602,Non CMA,01,owned,105000,neither,female,10+,own,no,no
06538,338.911,Non CMA,01,owned,19000,easy,female,10+,own,no,no
06542,536.345,Vancouver,01,owned,1350000,difficult,male,5-10,own,no,no
06546,211.296,Vancouver,05,owned,115000,neither,female,<1,own,no,no
06558,204.367,Other CMA,01,owned,110000,easy,male,3-4,own,no,no
06567,19.362,Non CMA,06,rented,50000,easy,male,3-4,rent,yes,no
06600,267.727,Other CMA,04,owned,160000,very easy,male,4-5,rent,yes,yes
06615,33.808,Other CMA,03,rented,110000,neither,female,5-10,rent,no,no
06628,151.39,Other CMA,06,rented,62500,easy,female,1-2,rent,yes,no
06671,88.983,Other CMA,06,rented,18500,neither,female,2-3,rent,no,no
06677,65.206,Other CMA,06,owned,82500,easy,female,5-10,rent,no,yes
06733,520.34,Vancouver,01,owned,190000,easy,female,5-10,own,no,no
06754,165.373,Other CMA,01,owned,185000,easy,female,10+,own,no,no
06769,14.121,Non CMA,06,rented,65000,difficult,male,10+,rent,no,no
06777,768.746,Vancouver,01,owned,120000,very easy,female,2-3,rent,no,yes
06796,73.909,Other CMA,06,owned,24000,easy,male,1-2,own,no,no
06813,737.923,Vancouver,03,owned,95000,very easy,female,5-10,own,no,no
06821,13.534,Non CMA,03,rented,18500,easy,female,5-10,rent,no,no
06827,1094.744,Vancouver,01,owned,120000,difficult,male,5-10,rent,no,yes
06831,873.234,Vancouver,05,rented,44000,neither,female,<1,own,no,no
06844,574.566,Vancouver,03,owned,110000,neither,male,5-10,rent-free,no,yes
06846,87.053,Other CMA,06,rented,135000,very easy,female,5-10,rent,no,no
06866,433.641,Non CMA,01,owned,160000,neither,male,10+,rent,no,yes
06872,609.796,Vancouver,01,owned,70000,neither,male,10+,rent,no,yes
06906,666.211,Non CMA,01,owned,50000,neither,female,10+,own,no,no
06930,88.334,Other CMA,06,rented,145000,neither,female,3-4,rent,no,no
06948,140.556,Other CMA,06,rented,15500,very difficult,female,5-10,rent,no,no
06968,71.846,Other CMA,05,owned,14500,difficult,male,<1,own,no,no
06973,64.838,Non CMA,06,rented,19000,difficult,female,5-10,rent,no,no
06986,200.166,Vancouver,03,owned,210000,easy,female,1-2,rent,no,yes
06988,48.834,Non CMA,01,rented,20000,neither,female,3-4,rent,no,no
06990,1023.097,Vancouver,05,owned,180000,easy,female,5-10,own,no,no
06994,57.952,Other CMA,06,rented,57500,neither,female,5-10,rent,yes,no
06999,48.594,Non CMA,01,owned,165000,neither,male,2-3,own,no,no
07043,729.087,Non CMA,02,owned,180000,easy,male,2-3,rent,no,no
07056,216.124,Other CMA,01,owned,82500,neither,male,10+,own,no,no
07067,140.046,Non CMA,06,rented,65000,neither,male,3-4,rent,no,no
07097,315.163,Non CMA,06,rented,42000,very difficult,male,3-4,rent,yes,no
07113,696.077,Vancouver,01,owned,140000,easy,female,10+,rent,no,yes
07118,122.528,Other CMA,06,owned,105000,easy,female,1-2,own,no,no
07121,235.167,Vancouver,06,rented,14500,neither,male,5-10,rent,yes,no
07124,192.375,Vancouver,05,rented,25000,very difficult,female,4-5,rent,yes,no
07125,773.048,Non CMA,01,owned,100000,easy,male,10+,rent,no,no
07143,1084.037,Vancouver,01,owned,10500,neither,male,10+,own,no,no
07158,168.237,Other CMA,01,owned,125000,neither,female,10+,own,no,no
07171,204.367,Other CMA,01,owned,39000,neither,male,10+,own,no,yes
07175,319.278,Vancouver,01,rented,82500,neither,female,2-3,rent,no,no
07176,222.064,Vancouver,04,owned,1300000,neither,male,<1,own,no,no
07188,164.552,Non CMA,01,rented,24000,difficult,male,3-4,rent,no,no
07191,57.39,Non CMA,06,rented,15000,difficult,female,4-5,rent,no,no
07199,35.77,Other CMA,06,rented,22000,neither,male,10+,rent,no,no
07202,260.64,Vancouver,01,owned,60000,neither,female,10+,own,no,no
07203,25.845,Other CMA,06,rented,25000,neither,female,1-2,own,no,no
07214,125.195,Other CMA,01,rented,97500,easy,male,1-2,rent,no,no
07216,300.657,Vancouver,06,rented,34000,very difficult,male,10+,rent,no,no
07217,80.604,Non CMA,05,rented,36000,easy,male,3-4,rent,no,no
07226,550.425,Vancouver,04,rented,145000,very difficult,male,5-10,rent,no,no
07234,559.574,Vancouver,03,owned,140000,very difficult,male,<1,rent,yes,yes
07249,57.688,Other CMA,06,rented,43000,neither,male,10+,rent,no,no
07291,68.261,Other CMA,05,owned,75000,very easy,male,10+,own,no,no
07300,220.31,Other CMA,01,owned,70000,neither,female,10+,own,no,no
07301,301.331,Vancouver,04,owned,185000,difficult,male,10+,own,no,no
07307,1029.735,Vancouver,06,rented,57500,very difficult,female,4-5,rent,no,no
07327,169.822,Vancouver,06,rented,19500,easy,male,10+,rent-free,no,no
07351,1283.516,Vancouver,06,rented,62500,neither,male,5-10,rent,no,no
07371,208.657,Other CMA,01,owned,70000,difficult,male,1-2,own,no,no
07376,169.628,Vancouver,04,owned,120000,very easy,female,10+,own,no,no
07382,29.315,Non CMA,06,rented,13000,easy,male,4-5,rent-free,yes,no
07415,76.615,Other CMA,01,rented,135000,difficult,male,5-10,rent,no,no
07421,35.77,Other CMA,05,rented,21000,easy,male,10+,rent,no,no
07426,36.428,Non CMA,06,rented,15000,neither,female,10+,rent,no,no
07448,38.461,Other CMA,05,rented,25000,easy,female,10+,rent,no,no
07472,668.371,Non CMA,03,owned,82500,neither,male,1-2,own,no,no
07529,703.769,Vancouver,01,owned,17000,neither,female,5-10,own,no,no
07538,699.693,Vancouver,03,owned,150000,neither,male,1-2,own,no,no
07568,71.222,Non CMA,01,owned,40000,neither,male,5-10,rent,no,yes
07570,166.703,Other CMA,04,rented,42000,neither,male,4-5,rent,yes,no
07574,44.506,Non CMA,05,rented,22000,neither,male,10+,rent,no,no
07576,1130.523,Vancouver,01,owned,230000,very difficult,female,10+,rent-free,no,no
07594,134.052,Other CMA,01,owned,180000,easy,female,10+,own,no,no
